_id,date,site,parameter,index_value,description,health_advisory,health_effects
82766,10/20/2024,Lawrenceville 2,CO,6,Good,,
82767,10/20/2024,Liberty,PM10_640,45,Good,,
82768,10/20/2024,North Braddock,PM10_640,37,Good,,
82769,10/20/2024,Pittsburgh,PM10_640,18,Good,,
82770,10/20/2024,Pittsburgh,NO2_500,23,Good,,
82771,10/20/2024,Lawrenceville 2,SO2,4,Good,,
82772,10/20/2024,Avalon,PM25_640,56,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82773,10/20/2024,Liberty,PM25_640,87,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82774,10/20/2024,North Braddock,PM25_640,70,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82775,10/20/2024,Parkway East,PM25_640,60,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82776,10/20/2024,Pittsburgh,PM25_640,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82777,10/20/2024,Clairton,PM25_640,51,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82778,10/21/2024,South Fayette,OZONE,67,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
82779,10/21/2024,Glassport High Street,PM10,48,Good,,
82780,10/21/2024,Liberty,SO2,72,Moderate,,
82781,10/21/2024,North Braddock,CO,24,Good,,
82782,10/21/2024,Parkway East,CO,33,Good,,
82783,10/21/2024,North Braddock,PM10_640,41,Good,,
82784,10/21/2024,Pittsburgh,PM10_640,25,Good,,
82785,10/21/2024,Lawrenceville 2,SO2,5,Good,,
82786,10/21/2024,Lawrenceville 2,CO,12,Good,,
82787,10/21/2024,Harrison Township,OZONE,50,Good,,
82788,10/21/2024,Lawrenceville,OZONE,47,Good,,
82789,10/21/2024,North Braddock,SO2,40,Good,,
82790,10/21/2024,Pittsburgh,NO2_500,27,Good,,
82791,10/21/2024,Liberty,PM10_640,42,Good,,
82792,10/21/2024,Liberty,PM25_640,78,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82793,10/21/2024,Avalon,PM25_640,53,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82794,10/21/2024,Pittsburgh,PM25_640,56,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82795,10/21/2024,Clairton,PM25_640,41,Good,,
82796,10/21/2024,North Braddock,PM25_640,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82797,10/21/2024,Parkway East,PM25_640,53,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82798,10/22/2024,Glassport High Street,PM10,47,Good,,
82799,10/22/2024,Liberty,SO2,49,Good,,
82800,10/22/2024,North Braddock,CO,27,Good,,
82801,10/22/2024,Parkway East,CO,11,Good,,
82802,10/22/2024,Harrison Township,OZONE,45,Good,,
82803,10/22/2024,South Fayette,OZONE,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
82804,10/22/2024,Pittsburgh,PM10_640,25,Good,,
82805,10/22/2024,Lawrenceville 2,SO2,9,Good,,
82806,10/22/2024,North Braddock,SO2,90,Moderate,,
82807,10/22/2024,Lawrenceville 2,CO,9,Good,,
82808,10/22/2024,Lawrenceville,OZONE,39,Good,,
82809,10/22/2024,Pittsburgh,NO2_500,32,Good,,
82810,10/22/2024,Liberty,PM10_640,49,Good,,
82811,10/22/2024,North Braddock,PM10_640,44,Good,,
82812,10/22/2024,Avalon,PM25_640,56,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82813,10/22/2024,Liberty,PM25_640,86,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82814,10/22/2024,Pittsburgh,PM25_640,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82815,10/22/2024,North Braddock,PM25_640,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82816,10/22/2024,Clairton,PM25_640,51,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82817,10/22/2024,Parkway East,PM25_640,45,Good,,
82818,10/23/2024,North Braddock,CO,17,Good,,
82819,10/23/2024,Parkway East,CO,11,Good,,
82820,10/23/2024,Harrison Township,OZONE,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy outdoor exertion.,Unusually sensitive individuals may experience respiratory symptoms.
82821,10/23/2024,South Fayette,OZONE,50,Good,,
82822,10/23/2024,Pittsburgh,PM10_640,27,Good,,
82823,10/23/2024,Lawrenceville 2,SO2,2,Good,,
82824,10/23/2024,Liberty,SO2,46,Good,,
82825,10/23/2024,Lawrenceville,OZONE,49,Good,,
82826,10/23/2024,Glassport High Street,PM10,53,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82827,10/23/2024,Lawrenceville 2,CO,11,Good,,
82828,10/23/2024,North Braddock,SO2,39,Good,,
82829,10/23/2024,Pittsburgh,NO2_500,21,Good,,
82830,10/23/2024,Liberty,PM10_640,45,Good,,
82831,10/23/2024,North Braddock,PM10_640,48,Good,,
82832,10/23/2024,Avalon,PM25_640,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82833,10/23/2024,Liberty,PM25_640,64,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82834,10/23/2024,North Braddock,PM25_640,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82835,10/23/2024,Pittsburgh,PM25_640,55,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82836,10/23/2024,Clairton,PM25_640,52,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82837,10/23/2024,Parkway East,PM25_640,53,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82838,10/24/2024,Lawrenceville,OZONE,31,Good,,
82839,10/24/2024,Glassport High Street,PM10,23,Good,,
82840,10/24/2024,Lawrenceville 2,CO,3,Good,,
82841,10/24/2024,Pittsburgh,PM10_640,27,Good,,
82842,10/24/2024,South Fayette,OZONE,32,Good,,
82843,10/24/2024,Liberty,PM10_640,32,Good,,
82844,10/24/2024,North Braddock,PM10_640,37,Good,,
82845,10/24/2024,Liberty,SO2,30,Good,,
82846,10/24/2024,North Braddock,CO,9,Good,,
82847,10/24/2024,Parkway East,CO,12,Good,,
82848,10/24/2024,Pittsburgh,NO2_500,22,Good,,
82849,10/24/2024,Harrison Township,OZONE,34,Good,,
82850,10/24/2024,Lawrenceville 2,SO2,1,Good,,
82851,10/24/2024,North Braddock,SO2,0,Good,,
82852,10/24/2024,Avalon,PM25_640,15,Good,,
82853,10/24/2024,Clairton,PM25_640,16,Good,,
82854,10/24/2024,Pittsburgh,PM25_640,19,Good,,
82855,10/24/2024,North Braddock,PM25_640,23,Good,,
82856,10/24/2024,Parkway East,PM25_640,16,Good,,
82857,10/24/2024,Liberty,PM25_640,37,Good,,
82858,10/25/2024,Pittsburgh,NO2_500,16,Good,,
82859,10/25/2024,Harrison Township,OZONE,33,Good,,
82860,10/25/2024,North Braddock,SO2,19,Good,,
82861,10/25/2024,Pittsburgh,PM10_640,16,Good,,
82862,10/25/2024,Lawrenceville 2,SO2,3,Good,,
82863,10/25/2024,Lawrenceville 2,CO,5,Good,,
82864,10/25/2024,Lawrenceville,OZONE,32,Good,,
82865,10/25/2024,Liberty,PM10_640,24,Good,,
82866,10/25/2024,North Braddock,CO,12,Good,,
82867,10/25/2024,Parkway East,CO,12,Good,,
82868,10/25/2024,South Fayette,OZONE,40,Good,,
82869,10/25/2024,Glassport High Street,PM10,30,Good,,
82870,10/25/2024,North Braddock,PM10_640,22,Good,,
82871,10/25/2024,Liberty,SO2,11,Good,,
82872,10/25/2024,Avalon,PM25_640,40,Good,,
82873,10/25/2024,Liberty,PM25_640,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82874,10/25/2024,Clairton,PM25_640,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82875,10/25/2024,Pittsburgh,PM25_640,37,Good,,
82876,10/25/2024,North Braddock,PM25_640,46,Good,,
82877,10/25/2024,Parkway East,PM25_640,33,Good,,
82878,10/26/2024,Pittsburgh,NO2_500,8,Good,,
82879,10/26/2024,North Braddock,SO2,0,Good,,
82880,10/26/2024,North Braddock,CO,2,Good,,
82881,10/26/2024,Parkway East,CO,7,Good,,
82882,10/26/2024,Harrison Township,OZONE,40,Good,,
82883,10/26/2024,South Fayette,OZONE,38,Good,,
82884,10/26/2024,Glassport High Street,PM10,24,Good,,
82885,10/26/2024,Liberty,SO2,0,Good,,
82886,10/26/2024,Lawrenceville 2,CO,3,Good,,
82887,10/26/2024,Lawrenceville,OZONE,37,Good,,
82888,10/26/2024,Liberty,PM10_640,19,Good,,
82889,10/26/2024,North Braddock,PM10_640,21,Good,,
82890,10/26/2024,Pittsburgh,PM10_640,17,Good,,
82891,10/26/2024,Lawrenceville 2,SO2,1,Good,,
82892,10/26/2024,Avalon,PM25_640,27,Good,,
82893,10/26/2024,Liberty,PM25_640,25,Good,,
82894,10/26/2024,North Braddock,PM25_640,28,Good,,
82895,10/26/2024,Parkway East,PM25_640,25,Good,,
82896,10/26/2024,Pittsburgh,PM25_640,24,Good,,
82897,10/26/2024,Clairton,PM25_640,23,Good,,
82898,10/27/2024,Lawrenceville 2,CO,3,Good,,
82899,10/27/2024,Liberty,PM10_640,8,Good,,
82900,10/27/2024,North Braddock,PM10_640,8,Good,,
82901,10/27/2024,Pittsburgh,NO2_500,23,Good,,
82902,10/27/2024,North Braddock,SO2,3,Good,,
82903,10/27/2024,North Braddock,CO,3,Good,,
82904,10/27/2024,Parkway East,CO,8,Good,,
82905,10/27/2024,Harrison Township,OZONE,34,Good,,
82906,10/27/2024,Lawrenceville,OZONE,31,Good,,
82907,10/27/2024,South Fayette,OZONE,33,Good,,
82908,10/27/2024,Glassport High Street,PM10,6,Good,,
82909,10/27/2024,Liberty,SO2,9,Good,,
82910,10/27/2024,Pittsburgh,PM10_640,8,Good,,
82911,10/27/2024,Lawrenceville 2,SO2,1,Good,,
82912,10/27/2024,Liberty,PM25_640,22,Good,,
82913,10/27/2024,Avalon,PM25_640,21,Good,,
82914,10/27/2024,Pittsburgh,PM25_640,23,Good,,
82915,10/27/2024,Clairton,PM25_640,26,Good,,
82916,10/27/2024,North Braddock,PM25_640,23,Good,,
82917,10/27/2024,Parkway East,PM25_640,13,Good,,
82918,10/28/2024,North Braddock,SO2,34,Good,,
82919,10/28/2024,North Braddock,CO,14,Good,,
82920,10/28/2024,Parkway East,CO,8,Good,,
82921,10/28/2024,Harrison Township,OZONE,36,Good,,
82922,10/28/2024,Lawrenceville,OZONE,25,Good,,
82923,10/28/2024,South Fayette,OZONE,39,Good,,
82924,10/28/2024,Glassport High Street,PM10,23,Good,,
82925,10/28/2024,Liberty,SO2,6,Good,,
82926,10/28/2024,Pittsburgh,NO2_500,30,Good,,
82927,10/28/2024,Lawrenceville 2,SO2,5,Good,,
82928,10/28/2024,Lawrenceville 2,CO,5,Good,,
82929,10/28/2024,Liberty,PM10_640,14,Good,,
82930,10/28/2024,North Braddock,PM10_640,24,Good,,
82931,10/28/2024,Pittsburgh,PM10_640,15,Good,,
82932,10/28/2024,Avalon,PM25_640,42,Good,,
82933,10/28/2024,Liberty,PM25_640,36,Good,,
82934,10/28/2024,Pittsburgh,PM25_640,38,Good,,
82935,10/28/2024,Clairton,PM25_640,43,Good,,
82936,10/28/2024,North Braddock,PM25_640,49,Good,,
82937,10/28/2024,Parkway East,PM25_640,27,Good,,
82938,10/29/2024,Glassport High Street,PM10,31,Good,,
82939,10/29/2024,Liberty,SO2,56,Moderate,,
82940,10/29/2024,Lawrenceville 2,CO,5,Good,,
82941,10/29/2024,Parkway East,CO,5,Good,,
82942,10/29/2024,Harrison Township,OZONE,43,Good,,
82943,10/29/2024,Lawrenceville,OZONE,39,Good,,
82944,10/29/2024,North Braddock,SO2,100,Moderate,,
82945,10/29/2024,North Braddock,CO,18,Good,,
82946,10/29/2024,South Fayette,OZONE,44,Good,,
82947,10/29/2024,North Braddock,PM10_640,36,Good,,
82948,10/29/2024,Pittsburgh,PM10_640,22,Good,,
82949,10/29/2024,Lawrenceville 2,SO2,2,Good,,
82950,10/29/2024,Pittsburgh,NO2_500,25,Good,,
82951,10/29/2024,Liberty,PM10_640,28,Good,,
82952,10/29/2024,Liberty,PM25_640,65,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82953,10/29/2024,Avalon,PM25_640,60,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82954,10/29/2024,Clairton,PM25_640,60,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82955,10/29/2024,North Braddock,PM25_640,65,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82956,10/29/2024,Parkway East,PM25_640,55,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82957,10/29/2024,Pittsburgh,PM25_640,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
82958,10/30/2024,Lawrenceville 2,CO,4,Good,,
82959,10/30/2024,Lawrenceville,OZONE,44,Good,,
82960,10/30/2024,Liberty,SO2,66,Moderate,,
82961,10/30/2024,North Braddock,SO2,37,Good,,
82962,10/30/2024,North Braddock,CO,25,Good,,
82963,10/30/2024,Parkway East,CO,11,Good,,
82964,10/30/2024,Harrison Township,OZONE,49,Good,,
82965,10/30/2024,South Fayette,OZONE,46,Good,,
82966,10/30/2024,Pittsburgh,PM10_640,23,Good,,
